NU_INSCRICAO,NU_ANO,COD_MUNICIPIO_RESIDENCIA,NO_MUNICIPIO_RESIDENCIA,COD_UF_RESIDENCIA,UF_RESIDENCIA,IN_ESTUDA_CLASSE_HOSPITALAR,COD_ESCOLA,COD_MUNICIPIO_ESC,NO_MUNICIPIO_ESC,COD_UF_ESC,UF_ESC,ID_DEPENDENCIA_ADM_ESC,ID_LOCALIZACAO_ESC,SIT_FUNC_ESC,IDADE,TP_SEXO,NACIONALIDADE,COD_MUNICIPIO_NASCIMENTO,NO_MUNICIPIO_NASCIMENTO,COD_UF_NASCIMENTO,UF_NASCIMENTO,ST_CONCLUSAO,ANO_CONCLUIU,TP_ESCOLA,IN_TP_ENSINO,TP_ESTADO_CIVIL,TP_COR_RACA,IN_BAIXA_VISAO,IN_CEGUEIRA,IN_SURDEZ,IN_DEFICIENCIA_AUDITIVA,IN_SURDO_CEGUEIRA,IN_DEFICIENCIA_FISICA,IN_DEFICIENCIA_MENTAL,IN_DEFICIT_ATENCAO,IN_DISLEXIA,IN_GESTANTE,IN_LACTANTE,IN_IDOSO,IN_AUTISMO,IN_SABATISTA,IN_BRAILLE,IN_AMPLIADA_24,IN_AMPLIADA_18,IN_LEDOR,IN_ACESSO,IN_TRANSCRICAO,IN_LIBRAS,IN_LEITURA_LABIAL,IN_MESA_CADEIRA_RODAS,IN_MESA_CADEIRA_SEPARADA,IN_APOIO_PERNA,IN_GUIA_INTERPRETE,IN_CERTIFICADO,NO_ENTIDADE_CERTIFICACAO,COD_UF_ENTIDADE_CERTIFICACAO,UF_ENTIDADE_CERTIFICACAO,COD_MUNICIPIO_PROVA,NO_MUNICIPIO_PROVA,COD_UF_PROVA,UF_PROVA,IN_PRESENCA_CN,IN_PRESENCA_CH,IN_PRESENCA_LC,IN_PRESENCA_MT,ID_PROVA_CN,ID_PROVA_CH,ID_PROVA_LC,ID_PROVA_MT,NOTA_CN,NOTA_CH,NOTA_LC,NOTA_MT,TX_RESPOSTAS_CN,TX_RESPOSTAS_CH,TX_RESPOSTAS_LC,TX_RESPOSTAS_MT,TP_LINGUA,GABARITO_CN,GABARITO_CH,GABARITO_LC,GABARITO_MT,IN_STATUS_REDACAO,NU_NOTA_COMP1,NU_NOTA_COMP2,NU_NOTA_COMP3,NU_NOTA_COMP4,NU_NOTA_COMP5,NU_NOTA_REDACAO,Q001,Q002,Q003,Q004,Q005,Q006,Q007,Q008,Q009,Q010,Q011,Q012,Q013,Q014,Q015,Q016,Q017,Q018,Q019,Q020,Q021,Q022,Q023,Q024,Q025,Q026,Q027,Q028,Q029,Q030,Q031,Q032,Q033,Q034,Q035,Q036,Q037,Q038,Q039,Q040,Q041,Q042,Q043,Q044,Q045,Q046,Q047,Q048,Q049,Q050,Q051,Q052,Q053,Q054,Q055,Q056,Q057,Q058,Q059,Q060,Q061,Q062,Q063,Q064,Q065,Q066,Q067,Q068,Q069,Q070,Q071,Q072,Q073,Q074,Q075,Q076
140000000835,2014,1721000,PALMAS,17,TO,0,,,,,,,,,34,M,1,3534708,OURINHOS,35,SP,1,2004,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1721000,PALMAS,17,TO,0,0,0,0,199,195,203,207,,,,,.............................................,.............................................,.............................................,.............................................,0,,,,,6,0,0,0,0,0,0,E,F,D,2,C,B,A,D,D,A,D,D,A,D,A,A,A,D,D,D,A,A,5,4,,5,5,5,5,A,A,B,B,A,D,A,A,B,A,25,A,5,5,5,5,5,B,A,A,B,B,B,B,,,,,,,,,,,,,,,,,,,,,,,
140000000836,2014,2211001,TERESINA,22,PI,0,,,,,,,,,23,M,1,2108207,PEDREIRAS,21,MA,1,2008,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,2211001,TERESINA,22,PI,1,1,1,1,199,195,204,208,452.1,597.9,579.7,425.6,CEEEDEDDABBCAEEBAEAEBDDEBCCADACABCCDDDBDBBBED,ECBBACADDEADBBBCACCEDBBADCEBACCDECACBEBCCACAA,DBCCABEADEAADBDDBDBABAEEBBCCEBDEBABDDACDCBCBA,CCBBDCBECACBBAEABCABBBAEAACBDEACBAEDBCAABDCBD,0,ADBDDADABCDCBDCBEECABAEEDEADDBCBDBEBABEDEACDC,ECBDADADECAABBECBCCEADBABDEECAADECEDCEBDBABCA,ACACDDECAABDADDDCDCDABEBCBCBECACAEBDEBABEDBCDCBCBC,CECACBCABABDBDADCDAEAECBBCAEADBEDBECBDECEDDDC,7,160,160,160,160,160,800,F,E,G,10,C,B,B,A,A,A,A,D,A,A,A,C,A,D,D,A,B,C,5,5,,5,3,5,5,C,,,B,,,A,A,B,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140000000837,2014,3505708,BARUERI,35,SP,0,,,,,,,,,23,F,1,3534401,OSASCO,35,SP,1,2011,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,3505708,BARUERI,35,SP,1,1,0,0,200,196,203,207,381.9,457.9,,,ABACBDDDCEECCBDEBCACBDBDAECCCAEDCBEBDDECCCDCB,DCBDDEBBABDBCCDDEBBADCECDECCDCDCECEAABDEBADED,.............................................,.............................................,1,DAEDCDCAEABDBCBDEADCDBEBCBDCBEECABDABADBDEDEA,AADEAABBEADBABBDADBCCEECCEDECBCABDBACCEDEADEC,,,6,0,0,0,0,0,0,C,D,B,4,D,B,A,D,D,A,D,D,A,D,A,A,D,D,D,D,A,A,3,5,,5,3,5,5,D,A,A,D,B,A,A,B,B,B,18,A,5,4,1,5,2,A,B,B,B,A,B,A,,,,,,,,,,,,,,,,,,,,,,,
140000000838,2014,2611606,RECIFE,26,PE,0,,,,,,,,,22,F,1,2611606,RECIFE,26,PE,1,2009,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,2611606,RECIFE,26,PE,0,0,0,0,199,195,203,207,,,,,.............................................,.............................................,.............................................,.............................................,1,,,,,6,0,0,0,0,0,0,B,E,D,4,A,B,C,B,A,A,D,A,A,D,A,C,A,A,D,D,A,A,5,1,,5,5,5,1,B,A,B,B,A,A,A,A,B,B,17,D,4,4,5,5,5,A,B,B,B,A,B,A,,,,,,,,,,,,,,,,,,,,,,,
140000000839,2014,3508504,CACAPAVA,35,SP,0,,,,,,,,,18,F,1,3550308,SAO PAULO,35,SP,1,2013,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,3508504,CACAPAVA,35,SP,1,1,1,1,202,198,204,208,443.8,452.9,513.9,442,DCECEAECEBBEDCCEADCAEBAABADAABEACDDEABECDBCBE,DCCAAAAEAADBEADBECDECDACEDDCBEABCBBCCCBDCBAAE,ABECBCEEDDADBBADBCCCBECAAEBAECCABABADCDBCECBE,CDAEDDEEBCDDCECABECEAECCCCEBECBDDEACCDDEABBAC,0,AEABEDEABEBCBEECCBDEDEADADBDCDCDABCDDAABDBCBD,AABBEAADEADBABCEDBDADDEECECCEADECBDBACBCABCCE,ACACDDECAABDADDDCDCDABEBCBCBECACAEBDEBABEDBCDCBCBC,CECACBCABABDBDADCDAEAECBBCAEADBEDBECBDECEDDDC,7,80,120,80,100,80,460,C,C,C,4,C,B,B,A,A,A,A,D,A,D,A,C,A,A,D,D,A,C,5,0,,5,0,5,2,B,,,B,,,A,A,B,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140000000840,2014,3301009,CAMPOS DOS GOYTACAZES,33,RJ,0,,,,,,,,,23,F,1,3301009,CAMPOS DOS GOYTACAZES,33,RJ,1,2010,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,3301009,CAMPOS DOS GOYTACAZES,33,RJ,0,0,0,0,199,195,203,207,,,,,.............................................,.............................................,.............................................,.............................................,1,,,,,6,0,0,0,0,0,0,B,B,B,2,A,B,A,A,A,D,D,A,A,D,D,B,D,D,D,D,A,A,3,5,,5,5,5,5,B,A,D,B,A,A,A,A,A,A,19,E,5,3,5,5,5,A,B,B,B,A,B,A,,,,,,,,,,,,,,,,,,,,,,,
140000000841,2014,3547809,SANTO ANDRE,35,SP,0,,,,,,,,,19,F,1,2706307,PALMEIRA DOS INDIOS,27,AL,1,2013,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,3547809,SANTO ANDRE,35,SP,1,1,1,1,200,196,203,207,554.1,637.9,573.3,520.9,ABECBECCEDAEBCEDBAAECEEBCDDCEBDBCEADCEADABDBB,ACDEAABBDAEBABBDACBCCEECAADEEBDBBACCCEBEDADAC,BACDCBCBEDCDEBCEBDEBDCEEDECCBDABABBDEBABBECDC,BBCDEAEBEEBCBBBBAADEBCADCDBDBEABBBCCCDBBBBCCC,1,DAEDCDCAEABDBCBDEADCDBEBCBDCBEECABDABADBDEDEA,AADEAABBEADBABBDADBCCEECCEDECBCABDBACCEDEADEC,CDACAAADECBCBCDCBEBCECDEBACAEBDCDEDBCABBCBCDABDADD,DDCDEECBBEDBBDABBCCBCCEDEAECAEADDCDAABABDCECA,7,140,120,120,120,0,500,B,D,B,3,C,B,A,A,A,A,D,D,A,D,D,A,A,A,D,D,A,B,5,3,,5,4,5,3,B,A,A,C,A,A,A,A,A,A,16,D,4,1,5,5,5,A,B,B,B,A,B,B,,,,,,,,,,,,,,,,,,,,,,,
140000000842,2014,2304400,FORTALEZA,23,CE,0,,,,,,,,,41,M,1,2304400,FORTALEZA,23,CE,1,2004,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,2304400,FORTALEZA,23,CE,1,1,1,1,202,198,206,210,532.7,595.5,592,485.4,CCEDCEEAEEEDBAEEEEEEBBADEECDACCBDBDAEAAEEBCEC,AABBEAAEEAAAAEDABECACEDEAECBDADEEECAACEEABBCE,CDBBACECDCBCBAAEAADABEDEBDCDEBCACABDEBEAEDBAA,ABCEADCCACDACECDBAABECDABDCDEABECADBABCEDBABE,0,AEABEDEABEBCBEECCBDEDEADADBDCDCDABCDDAABDBCBD,AABBEAADEADBABCEDBDADDEECECCEADECBDBACBCABCCE,CDACAECAADBDCDCBCACAEBEDBCCDABDCBEBCECABDEBDADDBCB,DCDADDCCECADEAEADBEDBBDACEDCBCBBCEAECABABDECB,7,160,160,140,140,160,760,B,B,C,4,D,B,A,D,D,A,D,A,A,D,A,A,A,D,D,D,A,A,3,3,,5,5,5,3,B,A,A,B,A,A,A,A,B,A,14,E,5,5,1,2,4,A,B,B,B,A,B,A,,,,,,,,,,,,,,,,,,,,,,,
140000000843,2014,3529401,MAUA,35,SP,0,,,,,,,,,20,F,1,3529401,MAUA,35,SP,1,2012,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,3529401,MAUA,35,SP,0,0,0,0,199,195,203,207,,,,,.............................................,.............................................,.............................................,.............................................,1,,,,,6,0,0,0,0,0,0,E,E,C,4,C,B,B,A,A,A,D,A,A,D,A,B,A,D,A,D,A,A,5,5,,5,5,5,4,B,A,A,B,A,A,A,A,A,A,18,C,5,0,5,5,5,A,B,B,A,A,B,B,,,,,,,,,,,,,,,,,,,,,,,
140000000844,2014,4113700,LONDRINA,41,PR,0,,,,,,,,,19,F,1,4113700,LONDRINA,41,PR,1,2012,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,4113700,LONDRINA,41,PR,1,1,1,1,201,197,205,209,521.7,575.9,512.2,439.8,EEEAEDCBD.DEEEEDDDABEDEEDCCEEDADEDDEDEEEEEDCA,ADDDEBBCCECCACBCEEADAEDBBBEEBEDEECABABAABAADE,CEACABCBCDADEDCCBCBBDBCCAACDCEB*CDACEABCDEBAD,CADEADBCBCBEAEAABBBACBCCEBAECBAADEEECDCDCDCDE,1,EDEADBCBDADBDCDCDABABEADECBEBCBDCBEABCDAEEDDA,ADECECBCCECAABBEBCABDBAECCEDEBDADCEDADBABAADE,ACACDDAAECBEBCDADDDCBBCBEDBCABDEBDCDACAEBECCBCCDAB,ECBDCDADEAEADBEDBBDAEAECCBCBBCCEDDDCCECAABABD,7,120,120,120,120,0,480,E,G,H,4,C,B,B,B,A,A,B,A,A,A,A,C,A,D,A,D,B,A,5,4,,5,5,5,5,A,A,A,E,A,A,A,A,B,A,16,D,5,0,5,5,5,B,A,B,B,B,B,A,,,,,,,,,,,,,,,,,,,,,,,
140000000845,2014,2704302,MACEIO,27,AL,0,,,,,,,,,37,F,1,2704302,MACEIO,27,AL,1,2004,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,2704302,MACEIO,27,AL,1,1,1,1,202,198,206,210,427.1,553.7,485.2,415.3,EBDDEDEBBDEDBADCDCAABBCEEABAEEBEDACBCADEDBDDE,ADBCECEEEAEBCBCAEACAABEEDEECADBACBDDDCACDAACB,CCBAAEEDECEECCDADBEBCDABBDCEECCEDEDCDCEAEACBB,BCCCEDBCCBDCABCEBBCDCACBDDCEEBBCABCDBBCDCBECE,1,AEABEDEABEBCBEECCBDEDEADADBDCDCDABCDDAABDBCBD,AABBEAADEADBABCEDBDADDEECECCEADECBDBACBCABCCE,CDACAECAADBDCDCBCACAEBEDBCCDABDCBEBCECABDEBDADDBCB,DCDADDCCECADEAEADBEDBBDACEDCBCBBCEAECABABDECB,7,120,120,120,120,120,600,G,E,B,5,A,B,A,A,D,A,D,A,A,D,A,A,D,D,D,D,A,B,5,5,,5,5,5,5,A,A,B,C,A,C,A,A,B,A,22,D,5,5,5,5,5,B,B,B,B,A,B,A,,,,,,,,,,,,,,,,,,,,,,,
140000000846,2014,5208707,GOIANIA,52,GO,0,,,,,,,,,43,M,1,2917102,ITORORO,29,BA,1,2004,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,5208707,GOIANIA,52,GO,1,1,1,1,202,198,203,207,541.3,660.8,642.1,423.7,BADADDDCAEECDCCECADEBECAEEBDDEEDEBBBBABEBCCDD,AABBCAADEACBADCBDBAADEBECECCEADECBDACDDAAACCE,AADACBCECDCBEBCECCEBCCCEABCDDDCCABBCBEEEBDADD,ADCABCBBBADCCDBDCAECBECBBA*ABCAECDEDEADDCBDBD,1,AEABEDEABEBCBEECCBDEDEADADBDCDCDABCDDAABDBCBD,AABBEAADEADBABCEDBDADDEECECCEADECBDBACBCABCCE,CDACAAADECBCBCDCBEBCECDEBACAEBDCDEDBCABBCBCDABDADD,DDCDEECBBEDBBDABBCCBCCEDEAECAEADDCDAABABDCECA,7,140,120,140,120,80,600,B,B,G,3,C,B,A,A,D,A,A,D,A,D,A,B,A,D,D,D,A,B,3,4,,2,2,5,3,A,B,A,D,C,A,A,A,B,B,13,E,3,4,3,2,4,A,B,A,B,A,B,A,,,,,,,,,,,,,,,,,,,,,,,
140000000847,2014,3143302,MONTES CLAROS,31,MG,0,,,,,,,,,25,F,1,3505708,BARUERI,35,SP,1,2006,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,3143302,MONTES CLAROS,31,MG,0,0,0,0,199,195,203,207,,,,,.............................................,.............................................,.............................................,.............................................,0,,,,,6,0,0,0,0,0,0,B,B,C,5,A,B,A,A,A,A,A,A,A,D,D,B,A,D,D,A,A,A,4,5,,5,5,5,5,B,A,A,B,A,A,B,A,B,A,23,A,5,4,2,4,4,B,A,A,B,A,B,B,,,,,,,,,,,,,,,,,,,,,,,
140000000848,2014,2207702,PARNAIBA,22,PI,0,,,,,,,,,28,M,1,2207702,PARNAIBA,22,PI,1,2005,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,2207702,PARNAIBA,22,PI,1,1,1,1,201,197,205,209,473.7,424.8,414.9,427.3,CDEACBDADEBADDEDCDAECABDAEEDEADEDCEAEBABAEDAA,AEAEEDCBCCBCDEDADCBDADEBCDDCEEECBDADADCECACEA,CBCACEDDAEECCDBBECADAEDCADECBCADBACBAACEACAEB,BAEADDBEEDABCCABADBCCCBEECEEBAEACAADCEBDBCCBD,1,EDEADBCBDADBDCDCDABABEADECBEBCBDCBEABCDAEEDDA,ADECECBCCECAABBEBCABDBAECCEDEBDADCEDADBABAADE,ACACDDAAECBEBCDADDDCBBCBEDBCABDEBDCDACAEBECCBCCDAB,ECBDCDADEAEADBEDBBDAEAECCBCBBCCEDDDCCECAABABD,3,0,0,0,0,0,0,I,D,C,7,A,B,B,A,A,A,A,D,A,D,A,C,A,D,D,D,A,B,5,4,,5,3,5,2,A,A,A,B,A,A,A,A,A,B,22,A,5,0,5,5,5,A,B,B,B,A,B,A,,,,,,,,,,,,,,,,,,,,,,,
140000000849,2014,1721000,PALMAS,17,TO,0,,,,,,,,,18,F,1,3548708,SAO BERNARDO DO CAMPO,35,SP,3,,,,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,SECRETARIA DE ESTADO DE EDUCAÇÃO DE TOCANTINS,17,TO,1721000,PALMAS,17,TO,1,1,1,1,202,198,204,208,511.3,658.3,553.3,601.9,EACDEDEBEECCEACDADACBEBBEADDEBCDAAEECAB.CABDE,AABBAAADEAEBADCBDCDACDBEBECCCADBCDEDACBEABCCE,DCDBDCDCDDDBDBEDBCBCBACEBBCADDDDBABBDBDDCDCBA,CECDDEA*DDBDADABDDABAACDDADBABBABDBBBAEDCCCBC,1,AEABEDEABEBCBEECCBDEDEADADBDCDCDABCDDAABDBCBD,AABBEAADEADBABCEDBDADDEECECCEADECBDBACBCABCCE,ACACDDECAABDADDDCDCDABEBCBCBECACAEBDEBABEDBCDCBCBC,CECACBCABABDBDADCDAEAECBBCAEADBEDBECBDECEDDDC,7,120,120,120,120,100,580,B,D,D,5,B,B,A,A,A,A,D,D,A,D,D,C,A,D,D,D,A,B,3,1,,2,3,4,1,B,A,A,F,A,A,A,A,B,A,16,B,5,0,1,5,3,B,B,B,B,A,B,B,B,,,,,,,,,,B,,,,,,,,,,,,
140000000850,2014,2501807,BAYEUX,25,PB,0,,,,,,,,,20,F,1,2501807,BAYEUX,25,PB,1,2012,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,2501807,BAYEUX,25,PB,1,1,1,1,199,195,205,209,473,538.4,514.1,372.2,BABDDEAABAECCCEBACADABECABBBAACDEEEEDADBEABBD,ECADDCADEAAABCADBCCBAEBCDBABBCCCABBAAAABDDDDC,EBEAABCCCBAEDDCABCABDCEADBABCCBBCADDAECBDBADC,BCABBBECAAACBBABDEABABABDEACBADBCCAACCBBCCDDB,0,ADBDDADABCDCBDCBEECABAEEDEADDBCBDBEBABEDEACDC,ECBDADADECAABBECBCCEADBABDEECAADECEDCEBDBABCA,ACACDDAAECBEBCDADDDCBBCBEDBCABDEBDCDACAEBECCBCCDAB,ECBDCDADEAEADBEDBBDAEAECCBCBBCCEDDDCCECAABABD,7,120,40,40,80,40,320,B,B,B,4,D,B,A,A,A,D,D,D,A,D,B,D,D,D,D,D,A,B,5,4,,4,5,5,5,C,A,A,B,A,A,A,A,A,A,19,D,5,2,5,5,3,B,B,B,B,A,B,B,,,,,,,,,,,,,,,,,,,,,,,
140000000851,2014,3525904,JUNDIAI,35,SP,0,,,,,,,,,18,M,1,3525904,JUNDIAI,35,SP,1,2013,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,3524006,ITUPEVA,35,SP,1,1,1,1,201,197,203,207,488.7,632.7,430.3,471.5,CDAADBCEDDCEABDBDAABABCDAEEBEEEAAAAEACBCADDAE,ADBCECBCCECAABBCDCAEBBCBBCEDEEAEBCBBADBDDACEE,ACDAEBDBACBEACABAADCCBEACBDBAEBCAEBCADBDBACDE,DCBDEECABDBDCBABDADBDEACBDBAACDECBBDAAAEBACDA,0,EDEADBCBDADBDCDCDABABEADECBEBCBDCBEABCDAEEDDA,ADECECBCCECAABBEBCABDBAECCEDEBDADCEDADBABAADE,CDACAAADECBCBCDCBEBCECDEBACAEBDCDEDBCABBCBCDABDADD,DDCDEECBBEDBBDABBCCBCCEDEAECAEADDCDAABABDCECA,7,160,200,160,180,140,840,E,E,H,3,E,B,A,A,A,A,A,A,A,A,A,A,A,A,D,D,A,A,5,5,,5,5,5,0,B,A,A,B,A,A,A,A,A,B,15,E,5,5,5,5,5,A,B,B,A,A,B,B,,,,,,,,,,,,,,,,,,,,,,,
140000000852,2014,3550308,SAO PAULO,35,SP,0,35048744,3550308,SAO PAULO,35,SP,2,1,1,18,F,1,3550308,SAO PAULO,35,SP,2,,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,3550308,SAO PAULO,35,SP,1,1,1,1,199,195,206,210,486.7,553.6,549.2,456.7,CADECEEEADACCBDEADBDAEDECEAABEBCEEEBBBADCADCD,EBDCECBDBCDADBDAACCEAEBADCDECDEEEBAABADADADAE,DCAAECDDECBCDCBADAEBDBADBDCBDBDEEBBEEBDBDCBDB,CBDDBDBBEEDEECDBABDACDDBDBBEAADAAABBDACDCABCD,1,ADBDDADABCDCBDCBEECABAEEDEADDBCBDBEBABEDEACDC,ECBDADADECAABBECBCCEADBABDEECAADECEDCEBDBABCA,CDACAECAADBDCDCBCACAEBEDBCCDABDCBEBCECABDEBDADDBCB,DCDADDCCECADEAEADBEDBBDACEDCBCBBCEAECABABDECB,7,140,140,120,140,120,660,D,E,C,3,A,B,A,A,A,D,D,D,A,D,D,B,A,D,D,D,A,C,0,1,,5,2,5,1,B,,,F,,,A,A,B,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140000000853,2014,5300108,BRASILIA,53,DF,0,53006739,5300108,BRASILIA,53,DF,2,1,1,19,M,1,5300108,BRASILIA,53,DF,2,,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,INSTITUTO FEDERAL DE BRASÍLIA - CAMPUS BRASÍLIA,53,DF,5300108,BRASILIA,53,DF,1,1,1,1,202,198,203,207,425.6,546.3,425.3,492.9,BCECCBAAEAEAECCCCCCDCCBAECCBCECDABCCCCBACCCDB,ACDEAAACBADBCDCBAAAAADDECECBADABDDAADCDEAACCC,DADCCCCBEDADCCBCACCBBCDAAABBDDABBBCCACAACDDCC,BDCCEECEEAACCCCBACDDCBCBBBCCEACCECACCBCCCCCBD,0,AEABEDEABEBCBEECCBDEDEADADBDCDCDABCDDAABDBCBD,AABBEAADEADBABCEDBDADDEECECCEADECBDBACBCABCCE,CDACAAADECBCBCDCBEBCECDEBACAEBDCDEDBCABBCBCDABDADD,DDCDEECBBEDBBDABBCCBCCEDEAECAEADDCDAABABDCECA,7,100,100,80,100,100,480,B,B,B,5,A,B,A,D,A,D,D,A,A,A,A,B,D,D,D,D,B,A,0,0,,5,5,5,5,A,A,A,F,A,A,A,A,A,A,16,B,4,0,0,4,2,A,B,B,B,A,B,A,B,,,,,,,,,,A,B,B,B,B,B,B,B,B,B,B,B,B
